name;suspiciousness_value
org.jsoup.parser$Parser#parseStartTag():180;1.0
org.jsoup.parser$Parser#parseAttribute():183;1.0
org.jsoup.parser$Parser#parseAttribute():184;1.0
org.jsoup.parser$Parser#parseAttribute():185;1.0
org.jsoup.parser$Parser#parseAttribute():186;1.0
org.jsoup.parser$Parser#parseAttribute():187;1.0
org.jsoup.parser$Parser#parseAttribute():188;1.0
org.jsoup.parser$Parser#parseAttribute():190;1.0
org.jsoup.parser$Parser#parseAttribute():191;1.0
org.jsoup.parser$Parser#parseAttribute():202;1.0
org.jsoup.parser$Parser#parseAttribute():204;1.0
org.jsoup.parser$Parser#parseAttribute():205;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):235;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):236;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):237;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):239;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):241;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):242;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):244;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):245;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):246;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):248;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):251;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):252;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):253;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):254;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):257;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):259;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):260;1.0
org.jsoup.parser$Parser#addChildToParent(org.jsoup.nodes.Element,boolean):261;1.0
org.jsoup.parser$Parser#stackHasValidParent(org.jsoup.parser.Tag):265;1.0
org.jsoup.parser$Parser#stackHasValidParent(org.jsoup.parser.Tag):266;1.0
org.jsoup.parser$Parser#stackHasValidParent(org.jsoup.parser.Tag):268;1.0
org.jsoup.parser$Parser#stackHasValidParent(org.jsoup.parser.Tag):272;1.0
org.jsoup.parser$Parser#stackHasValidParent(org.jsoup.parser.Tag):273;1.0
org.jsoup.parser$Parser#stackHasValidParent(org.jsoup.parser.Tag):274;1.0
org.jsoup.parser$Parser#stackHasValidParent(org.jsoup.parser.Tag):275;1.0
org.jsoup.parser$Parser#stackHasValidParent(org.jsoup.parser.Tag):279;1.0
org.jsoup.parser$Parser#popStackToSuitableContainer(org.jsoup.parser.Tag):283;1.0
org.jsoup.parser$Parser#popStackToSuitableContainer(org.jsoup.parser.Tag):284;1.0
org.jsoup.parser$Parser#popStackToSuitableContainer(org.jsoup.parser.Tag):285;1.0
org.jsoup.parser$Parser#last():316;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):35;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):21;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):22;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):23;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):24;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):25;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):26;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):27;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):28;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):30;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):31;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):36;1.0
org.jsoup.parser$Tag#Tag(java.lang.String):37;1.0
org.jsoup.parser$Tag#<clinit>():13;1.0
org.jsoup.parser$Tag#<clinit>():16;1.0
org.jsoup.parser$Tag#<clinit>():17;1.0
org.jsoup.parser$Tag#<clinit>():243;1.0
org.jsoup.parser$Tag#<clinit>():244;1.0
org.jsoup.parser$Tag#<clinit>():245;1.0
org.jsoup.parser$Tag#<clinit>():246;1.0
org.jsoup.parser$Tag#<clinit>():250;1.0
org.jsoup.parser$Tag#<clinit>():251;1.0
org.jsoup.parser$Tag#<clinit>():252;1.0
org.jsoup.parser$Tag#<clinit>():253;1.0
org.jsoup.parser$Tag#<clinit>():254;1.0
org.jsoup.parser$Tag#<clinit>():255;1.0
org.jsoup.parser$Tag#<clinit>():256;1.0
org.jsoup.parser$Tag#<clinit>():257;1.0
org.jsoup.parser$Tag#<clinit>():259;1.0
org.jsoup.parser$Tag#<clinit>():260;1.0
org.jsoup.parser$Tag#<clinit>():263;1.0
org.jsoup.parser$Tag#<clinit>():264;1.0
org.jsoup.parser$Tag#<clinit>():265;1.0
org.jsoup.parser$Tag#<clinit>():266;1.0
org.jsoup.parser$Tag#<clinit>():267;1.0
org.jsoup.parser$Tag#<clinit>():268;1.0
org.jsoup.parser$Tag#<clinit>():271;1.0
org.jsoup.parser$Tag#<clinit>():272;1.0
org.jsoup.parser$Tag#<clinit>():273;1.0
org.jsoup.parser$Tag#<clinit>():274;1.0
org.jsoup.parser$Tag#<clinit>():275;1.0
org.jsoup.parser$Tag#<clinit>():276;1.0
org.jsoup.parser$Tag#<clinit>():279;1.0
org.jsoup.parser$Tag#<clinit>():280;1.0
org.jsoup.parser$Tag#<clinit>():281;1.0
org.jsoup.parser$Tag#<clinit>():282;1.0
org.jsoup.parser$Tag#<clinit>():283;1.0
org.jsoup.parser$Tag#<clinit>():284;1.0
org.jsoup.parser$Tag#<clinit>():285;1.0
org.jsoup.parser$Tag#<clinit>():286;1.0
org.jsoup.parser$Tag#<clinit>():287;1.0
org.jsoup.parser$Tag#<clinit>():288;1.0
org.jsoup.parser$Tag#<clinit>():289;1.0
org.jsoup.parser$Tag#<clinit>():290;1.0
org.jsoup.parser$Tag#<clinit>():293;1.0
org.jsoup.parser$Tag#<clinit>():294;1.0
org.jsoup.parser$Tag#<clinit>():295;1.0
org.jsoup.parser$Tag#<clinit>():298;1.0
org.jsoup.parser$Tag#<clinit>():299;1.0
org.jsoup.parser$Tag#<clinit>():300;1.0
org.jsoup.parser$Tag#<clinit>():301;1.0
org.jsoup.parser$Tag#<clinit>():302;1.0
org.jsoup.parser$Tag#<clinit>():303;1.0
org.jsoup.parser$Tag#<clinit>():304;1.0
org.jsoup.parser$Tag#<clinit>():305;1.0
org.jsoup.parser$Tag#<clinit>():306;1.0
org.jsoup.parser$Tag#<clinit>():307;1.0
org.jsoup.parser$Tag#<clinit>():308;1.0
org.jsoup.parser$Tag#<clinit>():315;1.0
org.jsoup.parser$Tag#<clinit>():316;1.0
org.jsoup.parser$Tag#<clinit>():317;1.0
org.jsoup.parser$Tag#<clinit>():318;1.0
org.jsoup.parser$Tag#<clinit>():319;1.0
org.jsoup.parser$Tag#<clinit>():320;1.0
org.jsoup.parser$Tag#<clinit>():321;1.0
org.jsoup.parser$Tag#<clinit>():322;1.0
org.jsoup.parser$Tag#<clinit>():323;1.0
org.jsoup.parser$Tag#<clinit>():324;1.0
org.jsoup.parser$Tag#<clinit>():325;1.0
org.jsoup.parser$Tag#<clinit>():326;1.0
org.jsoup.parser$Tag#<clinit>():327;1.0
org.jsoup.parser$Tag#<clinit>():328;1.0
org.jsoup.parser$Tag#<clinit>():329;1.0
org.jsoup.parser$Tag#<clinit>():330;1.0
org.jsoup.parser$Tag#<clinit>():331;1.0
org.jsoup.parser$Tag#<clinit>():334;1.0
org.jsoup.parser$Tag#<clinit>():335;1.0
org.jsoup.parser$Tag#<clinit>():336;1.0
org.jsoup.parser$Tag#<clinit>():337;1.0
org.jsoup.parser$Tag#<clinit>():338;1.0
org.jsoup.parser$Tag#<clinit>():339;1.0
org.jsoup.parser$Tag#<clinit>():340;1.0
org.jsoup.parser$Tag#<clinit>():341;1.0
org.jsoup.parser$Tag#<clinit>():342;1.0
org.jsoup.parser$Tag#<clinit>():343;1.0
org.jsoup.parser$Tag#<clinit>():346;1.0
org.jsoup.parser$Tag#<clinit>():347;1.0
org.jsoup.parser$Tag#<clinit>():348;1.0
org.jsoup.parser$Tag#<clinit>():349;1.0
org.jsoup.parser$Tag#<clinit>():350;1.0
org.jsoup.parser$Tag#<clinit>():353;1.0
org.jsoup.parser$Tag#<clinit>():354;1.0
org.jsoup.parser$Tag#<clinit>():355;1.0
org.jsoup.parser$Tag#<clinit>():356;1.0
org.jsoup.parser$Tag#<clinit>():360;1.0
org.jsoup.parser$Tag#<clinit>():361;1.0
org.jsoup.parser$Tag#<clinit>():362;1.0
org.jsoup.parser$Tag#<clinit>():364;1.0
org.jsoup.parser$Tag#<clinit>():367;1.0
org.jsoup.parser$Tag#<clinit>():368;1.0
org.jsoup.parser$Tag#<clinit>():369;1.0
org.jsoup.parser$Tag#<clinit>():370;1.0
org.jsoup.parser$Tag#<clinit>():371;1.0
org.jsoup.parser$Tag#<clinit>():372;1.0
org.jsoup.parser$Tag#<clinit>():373;1.0
org.jsoup.parser$Tag#<clinit>():374;1.0
org.jsoup.parser$Tag#<clinit>():375;1.0
org.jsoup.parser$Tag#<clinit>():376;1.0
org.jsoup.parser$Tag#<clinit>():379;1.0
org.jsoup.parser$Tag#<clinit>():380;1.0
org.jsoup.parser$Tag#<clinit>():381;1.0
org.jsoup.parser$Tag#<clinit>():382;1.0
org.jsoup.parser$Tag#<clinit>():383;1.0
org.jsoup.parser$Tag#<clinit>():386;1.0
org.jsoup.parser$Tag#<clinit>():387;1.0
org.jsoup.parser$Tag#<clinit>():388;1.0
org.jsoup.parser$Tag#<clinit>():389;1.0
org.jsoup.parser$Tag#<clinit>():390;1.0
org.jsoup.parser$Tag#<clinit>():391;1.0
org.jsoup.parser$Tag#getName():40;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):51;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):52;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):53;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):55;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):56;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):57;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):59;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):60;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):61;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):62;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):63;1.0
org.jsoup.parser$Tag#valueOf(java.lang.String):65;1.0
org.jsoup.parser$Tag#canContain(org.jsoup.parser.Tag):75;1.0
org.jsoup.parser$Tag#canContain(org.jsoup.parser.Tag):77;1.0
org.jsoup.parser$Tag#canContain(org.jsoup.parser.Tag):80;1.0
org.jsoup.parser$Tag#canContain(org.jsoup.parser.Tag):83;1.0
org.jsoup.parser$Tag#canContain(org.jsoup.parser.Tag):86;1.0
org.jsoup.parser$Tag#canContain(org.jsoup.parser.Tag):90;1.0
org.jsoup.parser$Tag#canContain(org.jsoup.parser.Tag):94;1.0
org.jsoup.parser$Tag#canContain(org.jsoup.parser.Tag):103;1.0
org.jsoup.parser$Tag#canContain(org.jsoup.parser.Tag):110;1.0
org.jsoup.parser$Tag#isBlock():118;1.0
org.jsoup.parser$Tag#canContainBlock():126;1.0
org.jsoup.parser$Tag#isData():142;1.0
org.jsoup.parser$Tag#isEmpty():150;1.0
org.jsoup.parser$Tag#isSelfClosing():158;1.0
org.jsoup.parser$Tag#getImplicitParent():178;1.0
org.jsoup.parser$Tag#requiresSpecificParent():182;1.0
org.jsoup.parser$Tag#isValidAncestor(org.jsoup.parser.Tag):190;1.0
org.jsoup.parser$Tag#isValidAncestor(org.jsoup.parser.Tag):193;1.0
org.jsoup.parser$Tag#isValidAncestor(org.jsoup.parser.Tag):194;1.0
org.jsoup.parser$Tag#isValidAncestor(org.jsoup.parser.Tag):197;1.0
org.jsoup.parser$Tag#equals(java.lang.Object):210;1.0
org.jsoup.parser$Tag#equals(java.lang.Object):211;1.0
org.jsoup.parser$Tag#equals(java.lang.Object):213;1.0
org.jsoup.parser$Tag#equals(java.lang.Object):215;1.0
org.jsoup.parser$Tag#hashCode():222;1.0
org.jsoup.parser$Tag#hashCode():223;1.0
org.jsoup.parser$Tag#hashCode():224;1.0
org.jsoup.parser$Tag#hashCode():225;1.0
org.jsoup.parser$Tag#hashCode():226;1.0
org.jsoup.parser$Tag#hashCode():227;1.0
org.jsoup.parser$Tag#hashCode():228;1.0
org.jsoup.parser$Tag#createBlock(java.lang.String):394;1.0
org.jsoup.parser$Tag#createInline(java.lang.String):398;1.0
org.jsoup.parser$Tag#createInline(java.lang.String):399;1.0
org.jsoup.parser$Tag#createInline(java.lang.String):400;1.0
org.jsoup.parser$Tag#createInline(java.lang.String):401;1.0
org.jsoup.parser$Tag#register(org.jsoup.parser.Tag):405;1.0
org.jsoup.parser$Tag#register(org.jsoup.parser.Tag):406;1.0
org.jsoup.parser$Tag#register(org.jsoup.parser.Tag):407;1.0
org.jsoup.parser$Tag#register(org.jsoup.parser.Tag):408;1.0
org.jsoup.parser$Tag#register(org.jsoup.parser.Tag):409;1.0
org.jsoup.parser$Tag#register(org.jsoup.parser.Tag):410;1.0
org.jsoup.parser$Tag#setCanContainBlock():414;1.0
org.jsoup.parser$Tag#setCanContainBlock():415;1.0
org.jsoup.parser$Tag#setContainInlineOnly():419;1.0
org.jsoup.parser$Tag#setContainInlineOnly():420;1.0
org.jsoup.parser$Tag#setContainInlineOnly():421;1.0
org.jsoup.parser$Tag#setContainDataOnly():425;1.0
org.jsoup.parser$Tag#setContainDataOnly():426;1.0
org.jsoup.parser$Tag#setContainDataOnly():427;1.0
org.jsoup.parser$Tag#setContainDataOnly():428;1.0
org.jsoup.parser$Tag#setEmpty():432;1.0
org.jsoup.parser$Tag#setEmpty():433;1.0
org.jsoup.parser$Tag#setEmpty():434;1.0
org.jsoup.parser$Tag#setEmpty():435;1.0
org.jsoup.parser$Tag#setOptionalClosing():439;1.0
org.jsoup.parser$Tag#setOptionalClosing():440;1.0
org.jsoup.parser$Tag#setPreserveWhitespace():444;1.0
org.jsoup.parser$Tag#setPreserveWhitespace():445;1.0
org.jsoup.parser$Tag#setAncestor(java.lang.String[]):449;1.0
org.jsoup.parser$Tag#setAncestor(java.lang.String[]):450;1.0
org.jsoup.parser$Tag#setAncestor(java.lang.String[]):452;1.0
org.jsoup.parser$Tag#setAncestor(java.lang.String[]):453;1.0
org.jsoup.parser$Tag#setAncestor(java.lang.String[]):454;1.0
org.jsoup.parser$Tag#setAncestor(java.lang.String[]):457;1.0
org.jsoup.parser$Tag#setExcludes(java.lang.String[]):461;1.0
org.jsoup.parser$Tag#setExcludes(java.lang.String[]):462;1.0
org.jsoup.parser$Tag#setExcludes(java.lang.String[]):464;1.0
org.jsoup.parser$Tag#setExcludes(java.lang.String[]):465;1.0
org.jsoup.parser$Tag#setExcludes(java.lang.String[]):466;1.0
org.jsoup.parser$Tag#setExcludes(java.lang.String[]):469;1.0
org.jsoup.parser$Tag#setIgnoreEnd(java.lang.String[]):473;1.0
org.jsoup.parser$Tag#setIgnoreEnd(java.lang.String[]):476;1.0
org.jsoup.parser$Tag#setIgnoreEnd(java.lang.String[]):477;1.0
org.jsoup.parser$Tag#setIgnoreEnd(java.lang.String[]):478;1.0
org.jsoup.parser$Tag#setIgnoreEnd(java.lang.String[]):481;1.0
org.jsoup.parser$Tag#setParent(java.lang.String[]):485;1.0
org.jsoup.parser$Tag#setParent(java.lang.String[]):486;1.0
org.jsoup.parser$Tag#setParent(java.lang.String[]):487;1.0
org.jsoup.parser$Tag#setLimitChildren():491;1.0
org.jsoup.parser$Tag#setLimitChildren():492;1.0
org.jsoup.parser$Tag#setKnownTag():501;1.0
org.jsoup.parser$Tag#setKnownTag():502;1.0
org.jsoup.helper$Validate#notNull(java.lang.Object):15;1.0
org.jsoup.helper$Validate#notNull(java.lang.Object):17;1.0
org.jsoup.helper$Validate#isTrue(boolean):34;1.0
org.jsoup.helper$Validate#isTrue(boolean):36;1.0
org.jsoup.helper$Validate#notEmpty(java.lang.String):72;1.0
org.jsoup.helper$Validate#notEmpty(java.lang.String):74;1.0
org.jsoup.helper$Validate#notEmpty(java.lang.String,java.lang.String):82;1.0
org.jsoup.helper$Validate#notEmpty(java.lang.String,java.lang.String):84;1.0
org.jsoup.parser$TokenQueue#TokenQueue(java.lang.String):20;1.0
org.jsoup.parser$TokenQueue#TokenQueue(java.lang.String):12;1.0
org.jsoup.parser$TokenQueue#TokenQueue(java.lang.String):21;1.0
org.jsoup.parser$TokenQueue#TokenQueue(java.lang.String):22;1.0
org.jsoup.parser$TokenQueue#TokenQueue(java.lang.String):23;1.0
org.jsoup.parser$TokenQueue#<clinit>():14;1.0
org.jsoup.parser$TokenQueue#isEmpty():30;1.0
org.jsoup.parser$TokenQueue#remainingLength():34;1.0
org.jsoup.parser$TokenQueue#matches(java.lang.String):69;1.0
org.jsoup.parser$TokenQueue#matches(java.lang.String):70;1.0
org.jsoup.parser$TokenQueue#matches(java.lang.String):71;1.0
org.jsoup.parser$TokenQueue#matches(java.lang.String):73;1.0
org.jsoup.parser$TokenQueue#matches(java.lang.String):74;1.0
org.jsoup.parser$TokenQueue#matches(java.lang.String):75;1.0
org.jsoup.parser$TokenQueue#matches(java.lang.String):77;1.0
org.jsoup.parser$TokenQueue#matchesAny(java.lang.String[]):96;1.0
org.jsoup.parser$TokenQueue#matchesAny(java.lang.String[]):97;1.0
org.jsoup.parser$TokenQueue#matchesAny(java.lang.String[]):98;1.0
org.jsoup.parser$TokenQueue#matchesAny(java.lang.String[]):100;1.0
org.jsoup.parser$TokenQueue#matchesAny(char[]):104;1.0
org.jsoup.parser$TokenQueue#matchesAny(char[]):107;1.0
org.jsoup.parser$TokenQueue#matchesAny(char[]):108;1.0
org.jsoup.parser$TokenQueue#matchesAny(char[]):111;1.0
org.jsoup.parser$TokenQueue#matchesStartTag():116;1.0
org.jsoup.parser$TokenQueue#matchChomp(java.lang.String):126;1.0
org.jsoup.parser$TokenQueue#matchChomp(java.lang.String):127;1.0
org.jsoup.parser$TokenQueue#matchChomp(java.lang.String):128;1.0
org.jsoup.parser$TokenQueue#matchChomp(java.lang.String):130;1.0
org.jsoup.parser$TokenQueue#matchesWhitespace():139;1.0
org.jsoup.parser$TokenQueue#matchesWord():147;1.0
org.jsoup.parser$TokenQueue#consume(java.lang.String):175;1.0
org.jsoup.parser$TokenQueue#consume(java.lang.String):177;1.0
org.jsoup.parser$TokenQueue#consume(java.lang.String):178;1.0
org.jsoup.parser$TokenQueue#consume(java.lang.String):181;1.0
org.jsoup.parser$TokenQueue#consume(java.lang.String):182;1.0
org.jsoup.parser$TokenQueue#consumeTo(java.lang.String):190;1.0
org.jsoup.parser$TokenQueue#consumeTo(java.lang.String):191;1.0
org.jsoup.parser$TokenQueue#consumeTo(java.lang.String):192;1.0
org.jsoup.parser$TokenQueue#consumeTo(java.lang.String):193;1.0
org.jsoup.parser$TokenQueue#consumeTo(java.lang.String):194;1.0
org.jsoup.parser$TokenQueue#chompTo(java.lang.String):248;1.0
org.jsoup.parser$TokenQueue#chompTo(java.lang.String):249;1.0
org.jsoup.parser$TokenQueue#chompTo(java.lang.String):250;1.0
org.jsoup.parser$TokenQueue#consumeWhitespace():314;1.0
org.jsoup.parser$TokenQueue#consumeWhitespace():315;1.0
org.jsoup.parser$TokenQueue#consumeWhitespace():316;1.0
org.jsoup.parser$TokenQueue#consumeWhitespace():317;1.0
org.jsoup.parser$TokenQueue#consumeWhitespace():319;1.0
org.jsoup.parser$TokenQueue#consumeTagName():339;1.0
org.jsoup.parser$TokenQueue#consumeTagName():340;1.0
org.jsoup.parser$TokenQueue#consumeTagName():341;1.0
org.jsoup.parser$TokenQueue#consumeTagName():343;1.0
org.jsoup.parser$TokenQueue#consumeElementSelector():352;1.0
org.jsoup.parser$TokenQueue#consumeElementSelector():353;1.0
org.jsoup.parser$TokenQueue#consumeElementSelector():354;1.0
org.jsoup.parser$TokenQueue#consumeElementSelector():356;1.0
org.jsoup.parser$TokenQueue#consumeAttributeKey():377;1.0
org.jsoup.parser$TokenQueue#consumeAttributeKey():378;1.0
org.jsoup.parser$TokenQueue#consumeAttributeKey():379;1.0
org.jsoup.parser$TokenQueue#consumeAttributeKey():381;1.0
org.jsoup.nodes$Node#Node(java.lang.String,org.jsoup.nodes.Attributes):30;1.0
org.jsoup.nodes$Node#Node(java.lang.String,org.jsoup.nodes.Attributes):31;1.0
org.jsoup.nodes$Node#Node(java.lang.String,org.jsoup.nodes.Attributes):32;1.0
org.jsoup.nodes$Node#Node(java.lang.String,org.jsoup.nodes.Attributes):34;1.0
org.jsoup.nodes$Node#Node(java.lang.String,org.jsoup.nodes.Attributes):35;1.0
org.jsoup.nodes$Node#Node(java.lang.String,org.jsoup.nodes.Attributes):36;1.0
org.jsoup.nodes$Node#Node(java.lang.String,org.jsoup.nodes.Attributes):37;1.0
org.jsoup.nodes$Node#childNode(int):186;1.0
org.jsoup.nodes$Node#childNodes():195;1.0
org.jsoup.nodes$Node#ownerDocument():215;1.0
org.jsoup.nodes$Node#ownerDocument():216;1.0
org.jsoup.nodes$Node#ownerDocument():217;1.0
org.jsoup.nodes$Node#ownerDocument():218;1.0
org.jsoup.nodes$Node#ownerDocument():220;1.0
org.jsoup.nodes$Node#remove():227;1.0
org.jsoup.nodes$Node#remove():228;1.0
org.jsoup.nodes$Node#remove():229;1.0
org.jsoup.nodes$Node#setParentNode(org.jsoup.nodes.Node):242;1.0
org.jsoup.nodes$Node#setParentNode(org.jsoup.nodes.Node):244;1.0
org.jsoup.nodes$Node#setParentNode(org.jsoup.nodes.Node):245;1.0
org.jsoup.nodes$Node#removeChild(org.jsoup.nodes.Node):261;1.0
org.jsoup.nodes$Node#removeChild(org.jsoup.nodes.Node):262;1.0
org.jsoup.nodes$Node#removeChild(org.jsoup.nodes.Node):263;1.0
org.jsoup.nodes$Node#removeChild(org.jsoup.nodes.Node):264;1.0
org.jsoup.nodes$Node#removeChild(org.jsoup.nodes.Node):265;1.0
org.jsoup.nodes$Node#removeChild(org.jsoup.nodes.Node):266;1.0
org.jsoup.nodes$Node#addChildren(org.jsoup.nodes.Node[]):270;1.0
org.jsoup.nodes$Node#addChildren(org.jsoup.nodes.Node[]):271;1.0
org.jsoup.nodes$Node#addChildren(org.jsoup.nodes.Node[]):272;1.0
org.jsoup.nodes$Node#addChildren(org.jsoup.nodes.Node[]):273;1.0
org.jsoup.nodes$Node#addChildren(org.jsoup.nodes.Node[]):275;1.0
org.jsoup.nodes$Node#reparentChild(org.jsoup.nodes.Node):288;1.0
org.jsoup.nodes$Node#reparentChild(org.jsoup.nodes.Node):290;1.0
org.jsoup.nodes$Node#reparentChild(org.jsoup.nodes.Node):291;1.0
org.jsoup.nodes$Node#reindexChildren():294;1.0
org.jsoup.nodes$Node#reindexChildren():297;1.0
org.jsoup.nodes$Node#nextSibling():312;1.0
org.jsoup.nodes$Node#nextSibling():313;1.0
org.jsoup.nodes$Node#nextSibling():315;1.0
org.jsoup.nodes$Node#nextSibling():316;1.0
org.jsoup.nodes$Node#nextSibling():317;1.0
org.jsoup.nodes$Node#nextSibling():318;1.0
org.jsoup.nodes$Node#nextSibling():319;1.0
org.jsoup.nodes$Node#nextSibling():321;1.0
org.jsoup.nodes$Node#siblingIndex():345;1.0
org.jsoup.nodes$Node#setSiblingIndex(int):349;1.0
org.jsoup.nodes$Node#setSiblingIndex(int):350;1.0
org.jsoup.nodes$Node#outerHtml():357;1.0
org.jsoup.nodes$Node#outerHtml():358;1.0
org.jsoup.nodes$Node#outerHtml():359;1.0
org.jsoup.nodes$Node#outerHtml(java.lang.StringBuilder):363;1.0
org.jsoup.nodes$Node#outerHtml(java.lang.StringBuilder):364;1.0
org.jsoup.nodes$Node#indent(java.lang.StringBuilder,int,org.jsoup.nodes.Document$OutputSettings):381;1.0
org.jsoup.nodes$Node#indent(java.lang.StringBuilder,int,org.jsoup.nodes.Document$OutputSettings):382;1.0
org.jsoup.nodes$Node#hashCode():393;1.0
org.jsoup.nodes$Node#hashCode():395;1.0
org.jsoup.nodes$Node#hashCode():396;1.0
org.jsoup.nodes$Element#Element(org.jsoup.parser.Tag,java.lang.String,org.jsoup.nodes.Attributes):37;1.0
org.jsoup.nodes$Element#Element(org.jsoup.parser.Tag,java.lang.String,org.jsoup.nodes.Attributes):39;1.0
org.jsoup.nodes$Element#Element(org.jsoup.parser.Tag,java.lang.String,org.jsoup.nodes.Attributes):40;1.0
org.jsoup.nodes$Element#Element(org.jsoup.parser.Tag,java.lang.String,org.jsoup.nodes.Attributes):41;1.0
org.jsoup.nodes$Element#Element(org.jsoup.parser.Tag,java.lang.String):52;1.0
org.jsoup.nodes$Element#Element(org.jsoup.parser.Tag,java.lang.String):53;1.0
